,User ID,Sex,Age-group,Occupation,Company Name,City,Zipcode,Education,Specialization,Job,Career Development,Personal Growth,Educational Content,Healthcare
683,uid000684,F,30-35,events_planner,Price PLC,Richardshire,51249,Event Management Certification,Event Coordination,1,0,1,0,0
684,uid000685,F,25-30,research_assistant,"Mitchell, Williams and Shepherd",Port Sarah,42991,MTech,Biology,0,0,0,0,1
685,uid000686,M,25-30,architect,Nielsen-Mccormick,North Christinashire,2567,MArch,Architecture,0,0,1,0,1
686,uid000687,F,20-25,student,"Patel, Taylor and Kim",Burnsland,45289,MTech,Electrical Engineering,0,0,1,0,1
687,uid000688,M,20-25,lawyer,"Campos, Joyce and Johnson",Elizabethside,95088,LLB,Corporate Law,0,1,1,1,1
688,uid000689,F,35-40,financial_analyst,"Holmes, Holloway and Hancock",Thompsontown,81672,MBA,Valuation,1,1,1,1,1
689,uid000690,F,35-40,mechanical_engineer,"Herrera, Moore and Conner",Port Lisa,84376,MTech,Mechanical Design,1,0,0,1,1
690,uid000691,M,25-30,psychologist,Robertson-Garcia,East Lance,13414,MA Psychology,Neuropsychology,1,0,1,1,0
691,uid000692,M,30-35,lawyer,"Hill, Hartman and Boyd",Port Jessehaven,13873,LLB,Corporate Law,0,1,0,1,0
692,uid000693,F,20-25,product_manager,"Gray, Torres and Brown",Hahnborough,34879,MBA,Product Strategy,1,0,0,0,0
693,uid000694,M,25-30,lawyer,Simon PLC,North Jenniferfurt,89242,LLB,Corporate Law,0,0,0,1,1
694,uid000695,F,25-30,doctor,Moore-Harvey,Patrickfurt,3570,MBBS,Gynecology,0,1,1,1,0
695,uid000696,F,40-45,chef,"Riley, Cummings and Johnson",South Shannon,59999,Culinary School Diploma,Bakery and Pastry,1,0,0,0,0
696,uid000697,M,30-35,lawyer,Green Ltd,Keithstad,29665,LLB,Corporate Law,1,0,0,1,0
697,uid000698,F,40-45,mechanical_engineer,Moore-Hudson,North Brandonbury,45026,BE,Thermodynamics,1,0,1,0,1
698,uid000699,M,30-35,events_planner,"Lee, Martinez and Garcia",Johnchester,50047,Event Management Certification,Venue Management,1,0,1,0,1
699,uid000700,F,40-45,software_engineer,"Thompson, Vasquez and Smith",Port Davidside,91449,BE,Mobile App Development,0,0,1,0,1
700,uid000701,M,25-30,doctor,Bright-Shelton,West Chad,90649,MBBS,Pediatrics,1,1,0,0,1
701,uid000702,F,20-25,financial_analyst,Riggs-Weaver,Chadborough,92591,BBA,Risk Management,0,1,1,0,0
702,uid000703,F,25-30,journalist,Walker-Tapia,West Justinhaven,40008,MA Journalism,Political Journalism,0,0,0,1,0
703,uid000704,M,40-45,research_assistant,Cuevas and Sons,Howardberg,30621,MTech,Biology,0,0,0,1,0
704,uid000705,F,35-40,nurse,Morrison-Wood,Port Noah,23943,Diploma,Healthcare,0,1,0,1,1
705,uid000706,M,20-25,product_manager,Callahan and Sons,Brianamouth,11121,BBA,Product Development,1,1,0,0,1
706,uid000707,F,25-30,events_planner,Chavez-Dixon,Port Kimberly,48071,Event Management Certification,Event Coordination,1,0,1,1,0
707,uid000708,M,20-25,lawyer,Bennett Group,East Brenda,926,LLB,Real Estate Law,0,0,1,0,1
708,uid000709,M,20-25,graphic_designer,"Whitaker, Gaines and Simmons",Wheelerfort,40525,Diploma,Visual Identity Design,0,0,1,1,0
709,uid000710,M,30-35,business_analyst,"Robinson, Davis and Johnson",Lake Carriestad,79364,BBA,Systems Analysis,1,1,0,0,1
710,uid000711,F,20-25,social_worker,"Robles, Ellis and Flores",North Patriciahaven,25524,BBA,Child Welfare,1,1,1,1,1
711,uid000712,M,25-30,athlete,Hughes-Davis,Floresstad,80008,Sports Training,Sports Psychology,0,0,0,1,0
712,uid000713,M,30-35,data_analyst,"Hanson, Smith and Williams",Amandastad,48147,BTech,Big Data Analytics,1,1,0,0,1
713,uid000714,F,25-30,marketing_manager,"Sellers, Gutierrez and Walker",East Juan,67801,MBA,Market Research,1,1,1,1,1
714,uid000715,F,40-45,software_engineer,Moore-Hawkins,Hawkinsland,92267,BE,DevOps,1,0,0,1,1
715,uid000716,F,30-35,financial_analyst,Beck Inc,Joshuastad,60269,MBA,Financial Modeling,0,0,1,1,0
716,uid000717,M,20-25,electrician,Garcia-Ferguson,East Raymondville,33103,Diploma,Power Systems,0,1,0,0,1
717,uid000718,F,30-35,psychologist,"Mason, Bauer and Mcgee",Mackenzieside,22094,MA Psychology,Clinical Psychology,0,0,0,1,0
718,uid000719,M,40-45,data_analyst,Martin PLC,Cervantesberg,76327,MTech,Text Mining,0,0,0,0,1
719,uid000720,M,20-25,chef,Mann LLC,North Ashley,20173,Culinary School Diploma,Bakery and Pastry,1,1,1,1,0
720,uid000721,M,25-30,entrepreneur,"Rodriguez, George and Moreno",Andrewsview,71144,Diploma,Management,0,0,1,0,1
721,uid000722,F,35-40,nurse,Pollard and Sons,South Debramouth,14717,Diploma,Healthcare,0,1,0,1,0
722,uid000723,F,20-25,data_analyst,Gross Group,New Richard,10012,MTech,Text Mining,1,0,1,1,1
723,uid000724,M,20-25,product_manager,Daniel-Juarez,Jacobhaven,51135,BBA,Product Strategy,1,0,1,0,1
724,uid000725,F,40-45,journalist,Anderson Group,South Kenneth,95626,MA Journalism,Data Journalism,0,1,0,0,1
725,uid000726,M,40-45,athlete,"Johnson, Jacobson and Castro",West Michelleside,97818,Sports Training,Sports Training,1,0,1,0,0
726,uid000727,F,30-35,electrician,Lewis and Sons,West Brettland,26016,Diploma,Renewable Energy,0,0,0,0,0
727,uid000728,M,40-45,business_analyst,Phelps LLC,Cohenshire,92848,BBA,Financial Analysis,1,0,1,0,1
728,uid000729,F,25-30,doctor,Joseph Group,New Harold,47538,MBBS,Pulmonology,0,0,0,0,1
729,uid000730,M,30-35,athlete,Taylor and Sons,Lake Christopher,59162,Sports Training,Sports Psychology,1,1,0,1,0
730,uid000731,F,30-35,quality_assurance_analyst,Pearson-Carlson,East Christinafurt,94134,MTech,Mobile App Testing,0,0,1,0,1
731,uid000732,F,25-30,lawyer,Holland-Holloway,East Reneebury,95792,JD,Corporate Law,1,1,0,1,1
732,uid000733,M,35-40,events_planner,Gray LLC,Jillianchester,49499,Event Management Certification,Event Coordination,1,0,0,1,1
733,uid000734,F,20-25,electrician,Vasquez-Garza,Kaitlynport,44997,ITI Electrician,Power Systems,0,1,0,0,1
734,uid000735,F,35-40,business_analyst,"Archer, Flores and Burnett",North Stacybury,26505,MBA,Risk Assessment,0,1,0,0,0
735,uid000736,F,20-25,journalist,Smith-Oconnor,Malonestad,23937,BJMC,Sports Journalism,1,1,1,1,1
736,uid000737,F,25-30,athlete,"Robinson, Thomas and Andrews",Port Nicoletown,90895,Sports Training,Sports Nutrition,1,1,0,0,1
737,uid000738,M,20-25,lawyer,Rodriguez PLC,Westburgh,66650,LLB,Healthcare Law,1,1,1,0,1
738,uid000739,F,30-35,teacher,Thomas Inc,Jasonstad,35909,BEd,Science Education,0,0,1,1,0
739,uid000740,F,30-35,athlete,Sherman and Sons,Reneeshire,73546,Sports Training,Sports Training,1,0,1,0,0
740,uid000741,F,20-25,data_analyst,Garcia-Richard,Port Cherylhaven,20072,MTech,Predictive Analytics,1,0,0,1,0
741,uid000742,F,35-40,student,"Garner, Cole and Welch",North Virginiahaven,85133,MTech,Electrical Engineering,0,0,1,1,1
742,uid000743,F,40-45,chef,"Simon, Gonzalez and Melendez",Murrayview,77336,Culinary School Diploma,Bakery and Pastry,0,0,1,0,0
743,uid000744,M,35-40,chef,Duarte-Vaughn,South Cassandrastad,76939,Culinary School Diploma,Bakery and Pastry,1,1,1,1,0
744,uid000745,F,20-25,lawyer,"Bell, Golden and Zimmerman",North Tyler,53114,JD,Corporate Law,0,1,1,0,0
745,uid000746,M,35-40,financial_analyst,Joseph and Sons,Kochville,77780,MBA,Derivatives Analysis,1,0,0,1,0
746,uid000747,F,20-25,electrician,Jones-Mason,West Angela,77386,Diploma,Renewable Energy,0,1,0,1,1
747,uid000748,F,40-45,lawyer,Edwards Inc,West Katherineburgh,68970,LLB,Tax Law,1,0,0,1,1
748,uid000749,F,30-35,mechanical_engineer,"Murphy, Ortiz and Smith",West Joseph,84014,BE,Robotics,0,1,1,0,1
749,uid000750,M,30-35,psychologist,"Brown, Howard and Dalton",East Monica,77665,BA Psychology,Organizational Psychology,1,0,0,1,0
750,uid000751,F,30-35,mechanical_engineer,Ward-Reese,Port Gail,97070,BE,Thermodynamics,1,0,1,1,0
751,uid000752,F,25-30,student,"Martin, Roberts and Tucker",Vargasland,89830,BTech,Information Technology,1,1,1,0,0
752,uid000753,M,30-35,architect,"Garcia, Sanchez and Singleton",West Angela,74395,BArch,Civil Engineering,0,1,0,1,1
753,uid000754,M,20-25,teacher,Brooks-Mendez,Bellport,40487,MEd,Science Education,1,1,1,1,1
754,uid000755,M,20-25,chef,Jones Group,Longmouth,37605,Culinary School Diploma,International Cuisine,0,0,1,0,0
755,uid000756,F,20-25,financial_analyst,Marquez Ltd,Port Christina,672,BBA,Portfolio Management,1,0,0,1,1
756,uid000757,F,25-30,product_manager,Brown Group,Lake Jeremy,30730,MBA,Customer Insights,0,0,0,0,1
757,uid000758,M,40-45,entrepreneur,"Turner, Allen and Fischer",Simpsonbury,35547,MBA,Sales and Negotiation,0,1,0,1,1
758,uid000759,M,35-40,doctor,"Jenkins, Warren and Cook",Malikshire,70887,MBBS,"ENT (Ear, Nose, and Throat)",1,0,0,0,0
759,uid000760,M,35-40,it_manager,"Blankenship, Evans and Washington",Port Henry,512,BE,IT Governance,1,0,1,0,1
760,uid000761,M,20-25,business_analyst,"Woodard, Bowen and Gonzalez",West William,38433,MBA,Business Intelligence,0,1,0,0,0
761,uid000762,F,40-45,lawyer,Williams-Ramos,Clinetown,59506,JD,Corporate Law,1,0,0,0,0
762,uid000763,M,40-45,nurse,"Wilcox, Harris and Reed",East Christopher,12102,Diploma,Nursing,0,0,0,0,0
763,uid000764,F,20-25,psychologist,Jones-Martin,East Michael,14322,MA Psychology,Clinical Psychology,0,0,0,0,0
764,uid000765,F,25-30,product_manager,Copeland Inc,Lake Patricia,64374,MBA,Product Strategy,1,0,1,0,1
765,uid000766,F,20-25,architect,"Moore, Gregory and Bishop",Mollytown,67706,MArch,Civil Engineering,0,1,1,1,0
766,uid000767,M,30-35,it_manager,"Carson, Sampson and Hardin",West Heather,38814,BTech,Network Administration,0,1,0,1,1
767,uid000768,M,25-30,financial_analyst,Rivera-Reed,Washingtonstad,10882,MBA,Financial Planning,0,0,0,1,0
768,uid000769,F,20-25,product_manager,Escobar-Walker,Georgeshire,36340,BBA,Product Launch and Marketing,1,0,0,0,1
769,uid000770,F,20-25,electrician,Moore-Briggs,New Royside,69362,ITI Electrician,Renewable Energy,1,0,1,1,0
770,uid000771,M,35-40,architect,Higgins-Fleming,Hamiltonmouth,1639,MArch,Civil Engineering,0,0,0,0,0
771,uid000772,M,35-40,social_worker,Washington-Johnson,North Teresaberg,64925,BBA,School Social Work,1,0,0,0,0
772,uid000773,M,30-35,financial_analyst,Diaz-Gray,East Derrick,81182,MBA,Asset Allocation,1,1,1,1,1
773,uid000774,M,35-40,events_planner,Little-Johnson,Pattersonbury,45453,Event Management Certification,Event Marketing,0,1,1,1,1
774,uid000775,M,40-45,student,Simpson and Sons,East Sarahtown,80402,BTech,Electrical Engineering,1,0,1,0,1
775,uid000776,M,35-40,mechanical_engineer,Perez Inc,East Brandonville,26656,BTech,Thermodynamics,0,0,1,0,1
776,uid000777,M,30-35,electrician,"Cunningham, Ford and Dunn",Carrollport,80301,Diploma,Power Systems,1,1,1,1,0
777,uid000778,M,30-35,marketing_manager,"Hale, Hughes and Harrison",North Susan,13248,BBA,Product Management,0,1,0,1,1
778,uid000779,F,35-40,data_analyst,"Brooks, Andrade and May",North Ashley,71972,BE,Data Visualization,1,0,1,1,1
779,uid000780,F,20-25,psychologist,"Graham, Hancock and Ryan",Smithhaven,30369,MA Psychology,Child and Adolescent Psychology,0,0,0,1,0
780,uid000781,F,20-25,quality_assurance_analyst,Brown-Thompson,New Patrickton,27652,BE,Test Automation,0,0,0,1,0
781,uid000782,F,35-40,quality_assurance_analyst,Hoffman Group,Erinbury,16625,BE,Performance Testing,0,0,1,0,1
782,uid000783,M,35-40,marketing_manager,Rodriguez LLC,Ryanmouth,36332,BBA,Social Media Marketing,1,1,0,1,1
783,uid000784,F,40-45,mechanical_engineer,"Pearson, Lee and Anthony",Hoberg,87143,BTech,Robotics,0,0,1,1,0
784,uid000785,M,30-35,entrepreneur,Chambers-Thompson,New Justin,50370,MBA,Innovation,0,0,1,1,1
785,uid000786,M,25-30,doctor,Hale PLC,Port Alexandraberg,41171,MD,Neurology,0,1,0,0,1
786,uid000787,M,40-45,it_manager,"Roth, Tucker and Garcia",South Kendrastad,61830,BE,Database Management,1,0,1,0,1
787,uid000788,F,20-25,chef,"White, Baxter and Rogers",Rodriguezmouth,75564,Culinary School Diploma,Culinary Arts,1,0,1,0,0
788,uid000789,M,35-40,events_planner,"Pena, Humphrey and Wright",Bergerfort,85583,Event Management Certification,Venue Management,1,1,0,0,0
789,uid000790,M,20-25,entrepreneur,Harris-Ho,New Tanya,67697,BBA,Strategy,1,0,0,0,1
790,uid000791,F,30-35,architect,Conley Inc,West Sherri,2935,BArch,Civil Engineering,0,1,0,0,1
791,uid000792,F,30-35,it_manager,"Ryan, Kennedy and Avery",Michaelfurt,83721,BTech,Cybersecurity,0,0,1,1,0
792,uid000793,M,40-45,nurse,Jackson Ltd,North Sarah,51645,Diploma,Nursing,1,0,1,0,0
793,uid000794,F,25-30,business_analyst,Ramirez-Johnson,Martineztown,40128,MBA,Business Process Analysis,0,1,1,0,0
794,uid000795,M,25-30,doctor,"Lawrence, Parker and Green",Lake Amandashire,43551,MBBS,Pulmonology,1,1,0,0,0
795,uid000796,M,30-35,entrepreneur,"Willis, Wilson and Petersen",East Waynechester,51749,BBA,Management,0,0,0,0,1
796,uid000797,M,20-25,software_engineer,Grimes-Smith,Annaville,2437,BTech,Mobile App Development,0,0,0,1,1
797,uid000798,F,35-40,journalist,"Walker, Knight and Gross",Allisonton,58924,MA Journalism,Broadcast Journalism,0,0,1,1,0
798,uid000799,F,25-30,mechanical_engineer,Carpenter-Cox,Port Jeffreytown,838,BE,Mechanical Design,1,0,0,1,0
799,uid000800,M,20-25,business_analyst,Crosby-Bush,Bowmantown,14723,MBA,Business Process Analysis,0,0,0,0,1
800,uid000801,F,40-45,financial_analyst,Greer-Franklin,West Williambury,79745,MBA,Portfolio Management,1,1,1,0,0
801,uid000802,M,35-40,entrepreneur,"Mejia, Mendoza and Chavez",Carlosland,83158,MBA,Business Administration,0,0,1,1,0
802,uid000803,M,20-25,marketing_manager,"Parker, Fox and Murphy",Williammouth,38975,BBA,Content Marketing,0,0,0,1,0
803,uid000804,F,40-45,research_assistant,Rodriguez-Watkins,Port Dakotashire,36173,PhD,Biology,1,0,0,1,0
804,uid000805,F,20-25,lawyer,"Porter, Bowers and Gutierrez",Brandonberg,29967,LLB,Tax Law,0,1,1,0,0
805,uid000806,M,20-25,doctor,"Faulkner, Parker and Cobb",Robertville,33002,MBBS,Orthopedics,0,1,0,0,0
806,uid000807,M,35-40,software_engineer,Valencia LLC,North Juliaside,25410,BTech,UI/UX Design,1,1,1,1,1
807,uid000808,M,30-35,psychologist,Taylor Ltd,Lake Nicole,55566,MA Psychology,Child and Adolescent Psychology,0,0,1,0,1
808,uid000809,M,20-25,quality_assurance_analyst,Mendez LLC,Pamelafurt,86238,MTech,Regression Testing,0,1,0,0,0
809,uid000810,F,20-25,events_planner,Barnes-Castro,East Craig,69439,Event Management Certification,Venue Management,0,1,0,1,1
810,uid000811,M,20-25,research_assistant,Mcintyre-Nichols,Jeremymouth,66054,MS,Physics,1,0,1,0,0
811,uid000812,M,35-40,lawyer,Roman Group,Michaelmouth,22801,JD,Intellectual Property Law,0,0,0,0,1
812,uid000813,M,20-25,software_engineer,"Clark, Woodard and Sheppard",Kleinview,47733,BTech,Data Science,1,1,1,0,0
813,uid000814,M,20-25,social_worker,Harmon PLC,East Carlaland,89488,BBA,Gerontology,0,1,1,1,1
814,uid000815,F,30-35,software_engineer,Moore-Hamilton,Lucasborough,17529,MTech,Machine Learning,1,0,0,0,0
815,uid000816,M,20-25,it_manager,Garcia-Henderson,East Anna,98662,BE,Business Process Automation,0,0,0,0,1
816,uid000817,M,25-30,software_engineer,"Wells, Guzman and Kelly",Jennifermouth,92966,MTech,Cybersecurity,1,0,0,0,1
817,uid000818,F,20-25,graphic_designer,Brown LLC,West Cindybury,37333,Diploma,UI/UX Design,1,0,1,0,1
818,uid000819,F,40-45,quality_assurance_analyst,White LLC,Hughesberg,88094,BTech,User Acceptance Testing,1,0,1,0,0
819,uid000820,F,40-45,doctor,Lewis Inc,North Georgeview,80846,MBBS,Orthopedics,0,0,0,0,1
820,uid000821,M,20-25,mechanical_engineer,Morrow Inc,Braunport,31050,BE,Mechanical Design,1,1,0,0,0
821,uid000822,M,30-35,student,"Hernandez, Morales and Douglas",Sheilamouth,53450,BTech,Chemical Engineering,1,1,1,1,1
822,uid000823,M,40-45,journalist,Banks PLC,East Douglas,64660,BJMC,Broadcast Journalism,1,1,1,0,1
823,uid000824,F,25-30,teacher,Randolph-Simmons,Hoganstad,49226,MEd,English Education,0,0,0,0,0
824,uid000825,F,25-30,social_worker,Rodriguez and Sons,Ashleystad,61196,BA,Policy Advocacy,0,1,0,1,0
825,uid000826,M,35-40,athlete,Jones LLC,South Andrewberg,69185,Sports Training,Sports Nutrition,1,1,1,0,0
826,uid000827,M,25-30,graphic_designer,Harmon-Bell,Huntview,87662,Diploma,Packaging Design,1,1,0,1,0
827,uid000828,F,20-25,entrepreneur,Moreno-Parsons,West Rachelside,47693,Diploma,Entrepreneurship,1,1,0,1,1
828,uid000829,F,20-25,lawyer,Wallace Ltd,Larsonland,66152,JD,Family Law,0,0,1,0,0
829,uid000830,F,35-40,nurse,Webb-Mays,New Margarethaven,34068,Diploma,Healthcare,0,1,0,0,1
830,uid000831,M,30-35,chef,Murillo PLC,Kaylaport,12758,Culinary School Diploma,International Cuisine,1,1,1,1,1
831,uid000832,F,25-30,electrician,Baker Group,Shawnton,91397,ITI Electrician,Electrical Wiring,0,0,1,0,0
832,uid000833,M,20-25,product_manager,"Day, Cochran and Smith",Johnsonfort,1290,MBA,Competitor Analysis,0,0,1,0,0
833,uid000834,F,40-45,mechanical_engineer,Charles-Santiago,New Cynthia,14606,BTech,Robotics,1,1,1,0,0
834,uid000835,F,35-40,research_assistant,"Williams, Long and Mendez",Jenniferbury,39102,PhD,Physics,1,0,1,1,1
835,uid000836,M,35-40,business_analyst,"Grant, Hunter and Sanchez",West Williamland,93228,MBA,Data Analysis,1,0,1,0,0
836,uid000837,F,25-30,business_analyst,Jones-Gallegos,New Dwayne,55368,BBA,Risk Assessment,1,0,1,0,0
837,uid000838,M,25-30,product_manager,"Taylor, Valentine and Williams",East Christopher,6018,MBA,Product Strategy,0,1,0,0,0
838,uid000839,M,20-25,nurse,"Lewis, Smith and Brady",Dyerside,36795,Diploma,Healthcare,0,1,1,1,1
839,uid000840,F,20-25,nurse,Huang Ltd,Charlesborough,33787,Diploma,Healthcare,1,1,0,0,1
840,uid000841,M,40-45,chef,"Conway, Gordon and Peterson",Port Harry,79370,Culinary School Diploma,Culinary Arts,0,0,0,0,1
841,uid000842,F,20-25,business_analyst,Larsen Group,North Maria,49155,MBA,Business Process Analysis,0,0,0,1,1
842,uid000843,F,35-40,mechanical_engineer,"Mitchell, Carr and Jones",Lake Chadbury,44896,BE,Thermodynamics,0,1,1,1,1
843,uid000844,F,40-45,marketing_manager,Rogers LLC,Patrickton,54197,MBA,Brand Management,1,0,0,1,0
844,uid000845,F,25-30,lawyer,Stanley-Barrett,Angelastad,32419,LLB,Intellectual Property Law,0,1,0,0,0
845,uid000846,M,25-30,social_worker,Dickerson-Wilkins,Scottberg,13018,BA,Policy Advocacy,0,1,1,1,1
846,uid000847,M,35-40,financial_analyst,"Cox, Huang and Frank",Davidchester,54385,BBA,Financial Modeling,1,0,0,1,1
847,uid000848,F,25-30,athlete,"Smith, Zuniga and Williams",South Meaganfurt,83564,Sports Training,Sports Psychology,1,1,0,1,1
848,uid000849,F,30-35,doctor,Sanchez-Dunlap,Calebshire,61635,MBBS,Gynecology,0,1,1,0,0
849,uid000850,F,35-40,athlete,Webb-Keller,Claudiatown,70999,Sports Training,Sports Training,0,1,1,0,0
850,uid000851,M,40-45,research_assistant,"Monroe, Garner and Pearson",East Robertview,89986,PhD,Biology,1,0,1,0,0
851,uid000852,M,30-35,architect,Evans and Sons,Samanthachester,74736,BArch,Architecture,1,1,0,0,1
852,uid000853,M,40-45,doctor,Hernandez-Espinoza,New Ryan,22907,MBBS,Ophthalmology,1,0,1,0,0
853,uid000854,F,20-25,journalist,Garcia Group,North Dustin,91555,BJMC,Science Journalism,1,0,1,1,1
854,uid000855,F,30-35,psychologist,York-Miller,Hartmanburgh,40658,MA Psychology,Counseling Psychology,0,0,1,0,1
855,uid000856,M,30-35,doctor,Johnson Ltd,Nathanielshire,5179,MD,Dermatology,1,1,0,0,0
856,uid000857,F,20-25,journalist,Archer-Ryan,Port Jessica,59600,MA Journalism,Sports Journalism,1,1,1,1,1
857,uid000858,M,30-35,data_analyst,Bradley-Skinner,Port Melissaton,57310,MTech,Quantitative Analysis,1,1,1,1,1
858,uid000859,M,35-40,data_analyst,Bishop and Sons,South Michael,20570,BE,Marketing Analytics,0,1,1,0,0
859,uid000860,F,40-45,athlete,"Riggs, Levy and Little",Buchananshire,40432,Sports Training,Sports Psychology,1,1,1,1,1
860,uid000861,M,20-25,research_assistant,Long PLC,South Belinda,40320,PhD,Biology,0,1,1,0,0
861,uid000862,M,35-40,business_analyst,Powell Ltd,Duncanfort,98273,MBA,Risk Assessment,1,0,1,1,0
862,uid000863,M,30-35,financial_analyst,Bautista-Schwartz,New Jorge,22019,BBA,Investment Analysis,0,0,0,1,0
863,uid000864,M,35-40,marketing_manager,"Ortiz, Costa and George",East Jonathan,31758,MBA,Marketing Strategy,1,0,1,0,1
864,uid000865,M,25-30,student,"Aguilar, Valenzuela and Hodge",South Robert,40529,BE,Chemical Engineering,1,0,1,0,0
865,uid000866,M,30-35,research_assistant,"Fuentes, Morgan and Johnson",North Annafurt,88353,MTech,Biology,0,1,0,1,0
866,uid000867,M,30-35,entrepreneur,Mcgrath-Nielsen,West Grace,33007,Diploma,Start-up Management,1,1,1,0,1
867,uid000868,M,35-40,it_manager,"Rich, Smith and Houston",Williamview,99415,BE,IT Governance,0,1,1,0,1
868,uid000869,M,35-40,athlete,Mcdonald-Allen,New Phillipberg,9580,Sports Training,Sports Training,1,0,0,0,0
869,uid000870,F,30-35,journalist,Key-Rogers,Taylormouth,8205,BJMC,Political Journalism,0,0,1,1,0
870,uid000871,F,35-40,research_assistant,"Mcintosh, Lee and Martinez",East Katherine,58412,MTech,Chemistry,1,1,1,1,0
871,uid000872,F,25-30,marketing_manager,May-Hughes,Thompsonmouth,56657,MBA,Digital Marketing,0,0,1,0,1
872,uid000873,M,20-25,marketing_manager,Banks Group,Hopkinsville,86598,MBA,Brand Management,1,0,1,0,1
873,uid000874,M,40-45,business_analyst,"Vega, Stevens and Hines",Meadowsborough,58439,MBA,Risk Assessment,0,1,0,1,0
874,uid000875,F,40-45,nurse,Garrett Inc,New Tara,6534,Diploma,Healthcare,0,0,1,0,1
875,uid000876,F,40-45,marketing_manager,"Huerta, Hoffman and Daniels",Michaelchester,30094,MBA,Market Research,1,0,0,1,0
876,uid000877,M,25-30,lawyer,Carter LLC,Lake Gabrielbury,63478,LLB,Healthcare Law,0,0,1,1,1
877,uid000878,M,20-25,architect,Bell-Rios,New Luis,9265,MArch,Architecture,0,1,1,1,1
878,uid000879,F,30-35,lawyer,Smith PLC,New Angela,59975,LLB,Real Estate Law,0,1,1,0,0
879,uid000880,F,30-35,mechanical_engineer,"Huang, Owens and Simpson",Port Christopher,41058,BTech,Robotics,1,0,1,0,1
880,uid000881,F,35-40,chef,Ramirez Group,Jessebury,9914,Culinary School Diploma,Culinary Arts,0,1,1,0,1
881,uid000882,M,40-45,events_planner,"Walker, Dixon and Byrd",Walterstad,52982,Event Management Certification,Event Marketing,0,0,0,1,1
882,uid000883,F,40-45,quality_assurance_analyst,"Bryant, Wilkinson and Heath",Port Tonyberg,2751,BE,Quality Management Systems,0,0,1,0,0
883,uid000884,M,35-40,graphic_designer,"Christensen, Lyons and Anderson",Port Steve,73933,BFA,Logo Design,0,1,0,0,1
884,uid000885,F,25-30,graphic_designer,"Mckee, Farrell and Galloway",East Christopherfurt,34572,BFA,UI/UX Design,1,0,0,0,1
885,uid000886,F,30-35,student,Mora Group,Horneview,69601,MTech,Electrical Engineering,1,0,0,0,0
886,uid000887,M,20-25,doctor,Burke Inc,West Joannatown,76362,MBBS,Psychiatry,1,0,1,0,0
887,uid000888,F,40-45,nurse,Smith-Scott,Martinezshire,31242,Diploma,Healthcare,1,0,0,1,0
888,uid000889,M,40-45,chef,Ray Group,Lake Donaldton,69333,Culinary School Diploma,Bakery and Pastry,0,0,1,0,1
889,uid000890,M,25-30,chef,"Werner, Lee and Jefferson",North Michaelville,86356,Culinary School Diploma,Culinary Arts,1,0,0,0,1
890,uid000891,M,30-35,student,"Hernandez, Norris and Valdez",South Scottview,2353,BTech,Mechanical Engineering,0,1,0,0,0
891,uid000892,F,30-35,electrician,Delgado-King,North Charles,98488,ITI Electrician,Renewable Energy,1,1,1,0,1
892,uid000893,M,35-40,software_engineer,Smith-Dodson,Port Tracybury,9182,MTech,UI/UX Design,1,1,1,1,1
893,uid000894,M,35-40,psychologist,"Lewis, Rose and Huber",South Brett,29072,MA Psychology,Clinical Psychology,0,0,1,0,0
894,uid000895,F,25-30,software_engineer,Dougherty PLC,New Adamside,86443,BE,UI/UX Design,1,1,0,0,0
895,uid000896,F,35-40,lawyer,"Maxwell, Miller and Wallace",Graystad,44671,JD,Real Estate Law,0,1,1,0,1
896,uid000897,F,40-45,lawyer,"Moore, Davies and White",Hollandmouth,42775,JD,International Law,0,1,1,0,1
897,uid000898,M,35-40,architect,Camacho and Sons,Lake Andrew,1150,BArch,Civil Engineering,0,1,1,1,1
898,uid000899,M,35-40,chef,Williamson PLC,East Lisa,8795,Culinary School Diploma,Culinary Arts,0,0,1,0,0
899,uid000900,F,25-30,lawyer,"Cisneros, Ewing and Ford",Jessicafort,16192,JD,Civil Rights Law,0,1,0,1,0
900,uid000901,M,40-45,software_engineer,"Nunez, Mullen and Garcia",East Kevinfurt,59455,BE,Web Development,0,0,1,1,1
901,uid000902,M,20-25,mechanical_engineer,"Griffith, White and Johnson",Gabrielbury,7229,MTech,Robotics,1,1,1,0,0
902,uid000903,F,40-45,chef,Li Ltd,New Carol,39676,Culinary School Diploma,Bakery and Pastry,1,0,0,0,1
903,uid000904,F,25-30,marketing_manager,"Lyons, Gomez and Miller",North Brett,59297,MBA,Public Relations,1,0,0,0,1
904,uid000905,F,20-25,lawyer,Brown Group,Emilyborough,81854,JD,Family Law,0,1,1,0,0
905,uid000906,M,40-45,doctor,"Walker, Jones and Mendez",Charlesfurt,92928,MBBS,Rheumatology,1,1,0,0,0
906,uid000907,M,30-35,nurse,Vincent LLC,North Brenda,8141,BSN,Nursing,1,0,1,1,0
907,uid000908,F,25-30,events_planner,"Price, Powell and Tucker",North Anthony,13012,Event Management Certification,Venue Management,1,1,0,1,1
908,uid000909,F,35-40,lawyer,"Smith, Crawford and Serrano",Cartershire,12438,LLB,Tax Law,1,0,1,1,1
909,uid000910,F,25-30,doctor,"Boone, Buchanan and Ross",Brittanymouth,67904,MBBS,Radiology,1,0,1,0,1
