,Title,Description,URL,Published At,Category,Image URL
334,"Scouting Report: Arda Güler, the Turkish wonderkid who is set to join Real Madrid - Managing Madrid",Arda Güler is one of the most exciting young talents in world football. The 18-year-old attacking midfielder has been dazzling fans and pundits alike with his performances for Fenerbahçe and...,https://www.managingmadrid.com/2023/7/6/23785300/scouting-report-arda-guler-the-turkish-wonderkid-who-is-set-to-join-real-madrid,2023-07-06T02:11:38Z,sports,https://cdn.vox-cdn.com/thumbor/0UVEjah30iozYOPXoiZctmhOFdo=/0x0:3408x1784/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24772357/1516055975.jpg
335,Towhid Hridoy bullish about Bangladesh's bouncebackability | Cricbuzz.com - Cricbuzz - Cricbuzz,The batter feels the series can still be won if Bangladesh avoid silly mistakes like the ones they committed in the opener,https://www.cricbuzz.com/cricket-news/127063/towhid-hridoy-bullish-about-bangladeshs-bouncebackability,2023-07-06T01:26:27Z,sports,http://www.cricbuzz.com/a/img/v1/600x400/i1/c334420/bangladesh-lost-the-series-ope.jpg
336,Transfer Talk: Inter Miami close in on third Barca legend - ESPN - ESPN India,"Inter Miami's pursuit of Jordi Alba appears to be gaining momentum, according to reports. Transfer Talk has the latest.",https://www.espn.in/football/story/_/id/37966242/transfer-talk-inter-miami-close-third-barcelona-legend,2023-07-06T00:51:00Z,sports,https://a2.espncdn.com/combiner/i?img=%2Fphoto%2F2019%2F0121%2Fr491852_1296x729_16%2D9.jpg
337,New finals structure revealed as BBL|13 schedule unveiled - cricket.com.au,"Cricket Australia unveil schedule for shortened men's Big Bash season which includes a new four-team, four-game finals structure for BBL|13",https://www.cricket.com.au/news/bbl-13-schedule-revealed-new-big-bash-league-finals-structure-four-teams/2023-07-06,2023-07-06T00:01:31Z,sports,https://www.cricket.com.au/~/-/media/News/2023/07/6scorchers.ashx?w=1600
338,Carlos Alcaraz Not Playing Thursday At Wimbledon - ATP Tour,Alcaraz Not Playing Thursday At Wimbledon,https://www.atptour.com/en/news/alcaraz-wimbledon-2023-second-round-delayed,2023-07-05T23:43:43Z,sports,https://www.atptour.com/-/media/images/news/2023/07/05/23/12/alcaraz-wimbledon-2023-r2-delayed.jpg
339,Inter Milan sporting director turns down Manchester United’s €45m bid for Andre Onana - Man Utd News,Inter Milan sporting director Piero Ausilio has warned Manchester United that they must increase their offer for Andre Onana if they want to sign him. The Red Devils have put in the first bid worth €45 million but Inter value Onana at €60m. Ausilio has told U…,https://manutdnews.com/inter-milan-sporting-director-turns-down-manchester-uniteds-e45m-bid-for-andre-onana/,2023-07-05T22:55:05Z,sports,https://manutdnews.com/wp-content/uploads/2023/06/fbl-eur-c1-man-city-inter-1-1000x600.jpg
340,Novak Djokovic: ‘You’re Only As Old As You Feel’ - ATP Tour,,https://www.atptour.com/en/news/djokovic-wimbledon-2023-wednesday-reaction,2023-07-05T22:34:46Z,sports,
341,Fabrizio Romano confirms Kylian Mbappe to Real Madrid news - The Real Champs,"The situation of Kylian Mbappe is something that Real Madrid will be keeping a close eye on. The Frenchman does not want to extend his contract with PSG, w...",https://therealchamps.com/2023/07/05/fabrizio-kylian-mbappe-real-madrid-news/,2023-07-05T21:46:00Z,sports,"https://images2.minutemediacdn.com/image/fetch/w_2000,h_2000,c_fit/https%3A%2F%2Ftherealchamps.com%2Fwp-content%2Fuploads%2Fgetty-images%2F2017%2F07%2F1453284988.jpeg"
342,Luis Enrique Drops Surprising Statement About Neymar’s Future at PSG - PSG Talk,Newly appointed manager Luis Enrique spoke about the future of Neymar Jr. during his introductory press conference with the French media Wednesday.,https://psgtalk.com/2023/07/luis-enrique-drops-surprising-statement-about-neymars-future-at-psg/,2023-07-05T21:33:06Z,sports,https://icdn.psgtalk.com/wp-content/uploads/2023/02/Neymar-Monaco-vs-PSG-Ligue-1-2023.jpg
343,Recent Match Report - ENG WMN vs AUS WMN 2nd T20I 2023 - ESPNcricinfo,Ellyse Perry's unbeaten half-century in vain as spinners share five wickets after Wyatt's 76 to give England two points,https://www.espncricinfo.com/series/women-s-ashes-2023-1336063/england-women-vs-australia-women-2nd-t20i-1336075/match-report,2023-07-05T21:03:12Z,sports,https://img1.hscicdn.com/image/upload/f_auto/lsci/db/PICTURES/CMS/363400/363443.6.jpg
344,Close Scoring Thriller! | Highlights - England v Australia | 2nd Women's Vitality IT20 2023 - England & Wales Cricket Board,Go to ecb.co.uk to join We Are England Cricket Supporters for free and get priority access to tickets and much more!Watch match highlights from the 1st of th...,https://www.youtube.com/watch?v=YzVTI2ThpnQ,2023-07-05T20:56:37Z,sports,https://i.ytimg.com/vi/YzVTI2ThpnQ/maxresdefault.jpg
345,"AFC Asian Cup, World Cup 2026 Qualifiers at SIGHT- What's next for Blue Tigers? - InsideSport",After winning SAFF Championship 2023 Sunil Chhetri-led Indian Football Team set sights of AFC Asian Cup 2023 & World Cup 2026 Qualifiers,https://www.insidesport.in/afc-asian-cup-2023-world-cup-2026-qualifiers-at-sight-what-is-next-for-indian-football-team/,2023-07-05T19:55:18Z,sports,https://www.insidesport.in/wp-content/uploads/2023/07/48150-indian-football-team.webp
346,World Cup Qualifiers: Bleak future beyond the dreams - The New Indian Express,"While one of Netherlands and Scotland are set to book their ticket to India, the next four-year ODI WC gives very little hope for them and other other associate members",https://www.newindianexpress.com/sport/cricket/2023/jul/06/world-cup-qualifiers-bleak-future-beyond-the-dreams-2591746.html,2023-07-05T19:09:00Z,sports,https://images.newindianexpress.com/uploads/user/imagelibrary/2023/7/6/w600X390/Netherlands_-_ICC_1.jpg
347,"Ba11sy Trichy vs Nellai Royal Kings, 28th Match, Tamil Nadu Premier League 2023 - Cricbuzz","Follow Ba11sy Trichy vs Nellai Royal Kings, 28th Match, Jul 05, Tamil Nadu Premier League 2023 with live Cricket score, ball by ball commentary updates on Cricbuzz",https://www.cricbuzz.com/cricket-commentary/68987/trichy-vs-nrk-28th-match-tamil-nadu-premier-league-2023,2023-07-05T18:54:58Z,sports,
348,"On eve of Smith's 100 Test, Siddle takes a walk down memory lane - Rediff.com",Australian pacer Peter Siddle reminisced about his famous partnership with Steve Smith in 2019 at Edgbaston against England in the Ashes series ahead of Smith's 100th Test appearance.,https://www.rediff.com/cricket/report/on-eve-of-smiths-100-test-siddle-takes-a-walk-down-memory-lane/20230706.htm,2023-07-05T18:42:22Z,sports,https://im.rediff.com/cricket/2023/jul/05steve-smith.jpg
349,'Exciting' Shubman Gill Introduced To West Indies Legend Sir Garfield Sobers By India Coach Rahul Dr.. - NDTV Sports,"Members of the Indian cricket team, currently touring the West Indies, met the legendary Sir Garfield Sobers and shared pleasantries with one of the all-time greats of the sport in Barbados",https://sports.ndtv.com/west-indies-vs-india-2023/exciting-shubman-gill-introduced-to-west-indies-legend-sir-garfield-sobers-by-india-coach-rahul-dravid-then-this-happened-watch-4180336,2023-07-05T17:13:00Z,sports,https://c.ndtvimg.com/2023-07/7lophpc8_gill-sobers_625x300_05_July_23.jpg
350,‘I enjoy defending so much!’ - Inigo Martinez talks Barcelona move - Barca Blaugranes,Hear from the club’s latest signing,https://www.barcablaugranes.com/2023/7/5/23784183/i-enjoy-defending-so-much-inigo-martinez-talks-barcelona-move,2023-07-05T17:00:00Z,sports,https://cdn.vox-cdn.com/thumbor/bMKBDBxgTR4JsxEMC3hlVTbAtiI=/0x0:4000x2094/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24770636/1479832524.jpg
351,Ashes: 'England playing CazBall not Bazball' - Rediff.com,Legendary pacer Glenn McGrath has slammed England for playing casual cricket against Australia in the ongoing Ashes.,https://www.rediff.com/cricket/report/ashes-england-playing-cazball-not-bazball/20230705.htm,2023-07-05T16:57:08Z,sports,https://im.rediff.com/cricket/2023/jul/05eng-training.jpg
352,"Near-misses behind them, 'Flawless' Australia look to make Ashes history - ESPNcricinfo",Pat Cummins has the chance to go where no Australian captain has gone in 22 years by sealing the series this week,https://www.espncricinfo.com/story/all-things-said-and-done-australia-can-well-win-the-ashes-this-week-1385935,2023-07-05T16:34:00Z,sports,https://img1.hscicdn.com/image/upload/f_auto/lsci/db/PICTURES/CMS/363200/363263.6.jpg
353,Former Indian Cricketer Praveen Kumar in his Land Rover Defender survives crash with a truck - CarToq.com,"Former Indian cricketer Praveen Kumar had a narrow escape from a potentially disastrous accident in Meerut city, Uttar Pradesh. The incident occurred on Tuesday when Praveen was driving his Land Rover Defender luxury SUV accompanied by his son. Their vehicle …",https://www.cartoq.com/former-indian-cricketer-praveen-kumar-in-his-land-rover-defender-survives-crash-with-a-truck/,2023-07-05T16:07:19Z,sports,https://www.cartoq.com/wp-content/uploads/2023/07/praveen-kumar-land-rover-defender-crash-featured.jpg
354,Will Ajit Agarkar take tough calls? | How good is India's A squad? | Sports News | News9 - NEWS9 Live,"As Indian Cricket enters a new phase of transition, how important will new Chairman of selectors, Ajit Agarkar's role be in creating a successful succession ...",https://www.youtube.com/watch?v=_vmwaPdzKt0,2023-07-05T15:08:59Z,sports,https://i.ytimg.com/vi/_vmwaPdzKt0/maxresdefault.jpg
355,"Highlights | WI vs OMAN, ODI World Cup Qualifiers 2023, Super Sixes Cricket Scorecard: West Indies W - Zee News","Highlights | WI vs OMAN, ODI World Cup Qualifiers 2023, Super Sixes Cricket Scorecard: West Indies W",https://zeenews.india.com/cricket/live-updates/highlights-oma-vs-wi-icc-odi-world-cup-qualifiers-2023-super-sixes-match-7-today-oman-vs-west-indies-cwc-2023-qualifiers-harare-sports-club-harare-aqib-ilyas-shai-hope-222-runs-2nd-innings-target-for-wi-2630791,2023-07-05T14:59:45Z,sports,https://english.cdn.zeenews.com/sites/default/files/2023/07/04/1233788-whatsapp-image-2023-07-04-at-12.24.49-pm.jpeg
356,Chelsea looking to add Mbappe alongside Nkunku to Ignite their Attack - Six Sports India,"Chelsea fans have been buzzing with anticipation as the club’s transfer activity intensifies. While the departure of key players has left gaps in the squad, the arrival of Christopher Nkunku has injected fresh hope into Stamford Bridge. But could there be an …",https://sixsports.in/mbappe-and-nkunku-the-dynamic-duo-ready-to-ignite-chelseas-attack/,2023-07-05T13:39:02Z,sports,https://sixsports.in/wp-content/uploads/2023/01/chelsea-logo-1000x600.jpg
357,He will be remembered for getting hit for six sixes: Ex-Indian spinner roasts Broad for threatening Carey - Crictoday.com (Cricket News) ,The 2nd Test between England and Australia at Lord's ended on a controversial note. Alex Carey cheekily stumped out Jonny Bairstow.,http://crictoday.com/cricket/daily-cricket-news/he-will-be-remembered-for-getting-hit-for-six-sixes-ex-indian-spinner-roasts-broad-for-threatening-carey/,2023-07-05T13:31:29Z,sports,https://crictoday.com/wp-content/uploads/2023/06/Stuart-Broad-Crictoday-1024x576-1.webp
358,"ICC Cricket World Cup Qualifier 2023 - Fantasy Cricket Predictions and Betting Tips: All matches, 6th July - Cricket World",,https://www.cricketworld.com/icc-cricket-world-cup-qualifier-2023-fantasy-cricket-predictions-and-betting-tips-all-matches-6th-july/88079.htm,2023-07-05T13:11:47Z,sports,
359,Indian footballer Jeakson Singh criticised for wrapping himself in Meitei flag after SAFF final - Indiatimes.com,Football News: Indian footballer Jeakson Singh's move of wrapping himself in Meitei flag after the SAFF Championship Final on Tuesday has led to widespread criticism,https://timesofindia.indiatimes.com/sports/football/top-stories/indian-footballer-jeakson-singh-criticised-for-wrapping-himself-in-meitei-flag-after-saff-final/articleshow/101519994.cms,2023-07-05T12:52:00Z,sports,"https://static.toiimg.com/thumb/msid-101519997,width-1070,height-580,imgsize-50356,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
360,Watch: Caught Beyond Boundary Rope! Fielder's Brain Fade Costs Team A Wicket - NDTV Sports,Dindigul Dragons maintained they blistering form and registered a comfortable 7-wicket victory over Salem Spartans in their Tamil Nadu Premier League match on Monday.,https://sports.ndtv.com/cricket/catch-beyond-boundary-rope-fielders-brain-fade-costs-team-a-wicket-watch-4175555,2023-07-05T12:24:25Z,sports,https://c.ndtvimg.com/2023-07/tm8vrri8_tnpl-catch_625x300_04_July_23.jpg
361,"ICC, BCCI Teams to Inspect Arun Jaitley Stadium This Month - News18",The stadium is set to undergo an upgrade ahead of the 50-over World Cup later this year,https://www.news18.com/cricketnext/icc-bcci-teams-to-inspect-arun-jaitley-stadium-this-month-8258581.html,2023-07-05T12:14:56Z,sports,https://images.news18.com/ibnlive/uploads/2023/06/fotojet-19-6-168795425816x9.jpg
362,'Why did you take so long to sign!' - Mason Mount sent hilarious Man Utd welcome message by Bruno Fernandes as midfielder posts images from past duel in Chelsea fixture - GOAL English,"Get all the latest Soccer news, highlights, scores, schedules, standings and more from Sporting News Canada.",https://www.sportingnews.com/ca/soccer,2023-07-05T11:43:41Z,sports,https://static.sportingnews.com/1.33.1.6/themes/custom/tsn/logo.jpg
363,"FIFA Women’s World Cup 2023 Schedule: Start Date, Teams, Venues, and Final - Adda247","The United States, the current world champions, has been placed in Group E for the tournament. Their group includes the Netherlands, Portugal, and Vietnam. This group is expected to be highly competitive, as the Netherlands has consistently performed well in …",https://currentaffairs.adda247.com/womens-world-cup-2023-schedule/,2023-07-05T10:21:18Z,sports,https://adda247-wp-multisite-assets.s3.ap-south-1.amazonaws.com/wp-content/uploads/multisite/sites/5/2023/07/05154223/66-1568x823.jpg
364,ICC Women's Player of the Month nominees for June revealed - ICC Cricket,"Two Ashes combatants from opposing sides, and a West Indies star all-rounder are in contention for the ICC Women’s Player of the Month award for June 2023.",https://www.icc-cricket.com/news/3565238,2023-07-05T10:05:37Z,sports,https://resources.pulse.icc-cricket.com/ICC/photo/2023/07/05/13df6546-bb25-48e9-a690-7fbe5f3c2082/POTM_Nominees16x9-3-.jpg
365,"ICC Test Rankings: Ashwin, Jadeja hold on to top spots - Rediff.com",India dominates ICC Test Rankings,https://www.rediff.com/cricket/report/icc-test-rankings-ashwin-jadeja-hold-on-to-top-spots/20230705.htm,2023-07-05T09:59:40Z,sports,https://im.rediff.com/cricket/2021/jun/14ashwin-jadeja.jpg
366,‘She’s flirting with him’: Netizens react as Kate Middleton sits right next to Federer at Wimbledon - Indiatimes.com,"UK News: Kate, the Princess of Wales, had the best seat in the house Tuesday on Centre Court at Wimbledon — in the front row of the Royal Box and right next to",https://timesofindia.indiatimes.com/world/uk/shes-flirting-with-him-netizens-react-as-kate-middleton-sits-right-next-to-federer-at-wimbledon/articleshow/101513898.cms,2023-07-05T09:44:00Z,sports,"https://static.toiimg.com/thumb/msid-101514021,width-1070,height-580,imgsize-61604,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
367,"BK vs ROT Dream11 Prediction Today Match, ECS Hungary T10, Match 13 - Cricket Addictor","BK vs ROT Dream11 Prediction Today Match, Dream11 Team Today, Fantasy Cricket Tips, Playing XI, Pitch Report, Injury Update- ECS Hungary T10, Match 13",https://cricketaddictor.com/fantasy-cricket/bk-vs-rot-dream11-prediction-today-match-ecs-hungary-t10-match-13/,2023-07-05T08:46:26Z,sports,https://cricketaddictor.com/wp-content/uploads/2023/07/ECS-Hungary-T10-Dream11-Prediction-Fantasy-Cricket-Tips-Dream11-Team.webp
368,"The Magnificent Steven - Smith's Test career, in numbers - ESPNcricinfo","No batter has averaged as much going into his 100th Test, while his unbelievable six-year peak and his stats against the best bowlers make him one of the greatest",https://www.espncricinfo.com/story/ashes-headingley-test-steven-smith-s-test-career-in-numbers-1385791,2023-07-05T08:45:41Z,sports,https://img1.hscicdn.com/image/upload/f_auto/lsci/db/PICTURES/CMS/363000/363009.6.jpg
369,"'India, India, all the way!' - Rediff.com",'From passing the ball in the right passages to the defence to amazing guarding of the goals by Sandhu throughout the tournament it has been a top notch performance from the entire squad.',https://www.rediff.com/sports/report/india-india-all-the-way/20230705.htm,2023-07-05T08:30:16Z,sports,https://im.rediff.com/sports/2023/jul/05foot1.png
370,OFFICIAL: Ancelotti will coach Brazil in the summer of 2024 - Managing Madrid,The president of the Brazilian Football Federation confirmed the move during a press conference.,https://www.managingmadrid.com/2023/7/5/23784137/ancelotti-brazil-2024-news,2023-07-05T08:10:12Z,sports,https://cdn.vox-cdn.com/thumbor/fpuzEkAY1-tKukzMIQjcE5KOaq4=/0x230:2059x1308/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24770602/1495954267.jpg
371,Brathwaite on India Tests: 'It will all come down to execution' - ESPNcricinfo,WI Test captain says familiarity with the home conditions and mental preparation will be the other factors for the hosts,https://www.espncricinfo.com/story/wi-captain-kraigg-brathwaite-on-india-tests-it-will-all-come-down-to-execution-1385834,2023-07-05T07:52:55Z,sports,https://img1.hscicdn.com/image/upload/f_auto/lsci/db/PICTURES/CMS/350400/350442.6.jpg
372,'Like MS Dhoni': Ricky Ponting's Massive Praise for Ben Stokes After Lord's Heroics - News18,Ben Stokes' monumental 155 revived England's hopes in chase of 371 after they suffered a terrible batting collapse at Lord's,https://www.news18.com/cricketnext/ms-dhoni-ben-stokes-ricky-ponting-ashes-2023-csk-ipl-india-england-australia-8254801.html,2023-07-05T07:51:29Z,sports,https://images.news18.com/ibnlive/uploads/2023/07/ben-stokes-ms-dhoni-ipl-168854319516x9.jpg
373,'One of the best Test matches': Aussies revisit Leeds 2019 | Men's Ashes 2023 - cricket.com.au,"Prior to the 2023 Ashes, we asked Australia's players to revisit Headingley 2019...Download our app: https://app.cricket.com.au/More #Ashes videos: https://w...",https://www.youtube.com/watch?v=ew4G6J9E1qU,2023-07-05T07:00:27Z,sports,https://i.ytimg.com/vi/ew4G6J9E1qU/maxresdefault.jpg
374,Notes from a Neeraj Chopra press meet: 'So I'm looking fat?' - ESPN - ESPN India,"In a world of anodyne quotes, Neeraj Chopra is worth the money... with the gold around his neck and the golden words.",https://www.espn.in/olympics/story/_/id/37961373/notes-neeraj-chopra-press-meet-im-looking-fat,2023-07-05T05:45:00Z,sports,https://a.espncdn.com/combiner/i?img=%2Fphoto%2F2023%2F0705%2Fr1194196_1296x729_16%2D9.jpg
375,"Double, double toil and treble: Blue Tigers bask in SAFF C'ship glory - AIFF",,https://www.the-aiff.com/article/double-double-toil-and-treble-blue-tigers-bask-in-saff-cship-glory,2023-07-05T05:03:04Z,sports,
376,All-round Matthews swings low-scoring match West Indies' way - ESPNcricinfo,West Indies managed to get to the 113-run target off the last ball to take a 1-0 series lead over Ireland,https://www.espncricinfo.com/series/ireland-women-in-west-indies-2023-1378179/west-indies-women-vs-ireland-women-1st-t20i-1378194/match-report,2023-07-05T04:10:55Z,sports,https://img1.hscicdn.com/image/upload/f_auto/lsci/db/PICTURES/CMS/354800/354819.jpg
377,Rujuta Khade breaks 20-year-old swimming national record - The Bridge,"Indian swimming's power couple, Rujuta and Virdhawal Khade, make it a nationals to remember.",https://thebridge.in/swimming/rujuta-khade-breaks-20-year-old-swimming-national-record-42847,2023-07-05T04:09:28Z,sports,https://thebridge.in/h-upload/2023/07/05/48461-screenshot-2023-07-05t093412177.jpg
378,"'Friendship and Food': Sachin Tendulkar Meets Yuvraj Singh and Ajit Agarkar for Lunch in London, Brian Lara - News18",The trio was pictured together having lunch with their wives in attendance,https://www.news18.com/cricketnext/sachin-tendulkar-yuvraj-singh-ajit-agarkar-brian-lara-lunch-london-family-instagram-picture-comment-8252617.html,2023-07-05T04:05:25Z,sports,https://images.news18.com/ibnlive/uploads/2023/07/sachin-tendulkar-yuvraj-singh-ajit-agarkar-168852978216x9.jpg
379,PCB withdraws Shahzad's announcement on Zaka's participation in ICC meeting - DAWN.com,PCB spokesman says the press release was withdrawn to reconsider the decision on attending the ICC meeting.,https://www.dawn.com,2023-07-05T02:05:51Z,sports,https://i.dawn.com/large/2023/07/050823075e5c296.png?r=082427
380,Murphy primed for Ashes debut amid Headingley heat - cricket.com.au,"Todd Murphy has readied himself for a raucous Ashes crowd in Leeds, ahead of what will be his first match of any format in the UK",https://www.cricket.com.au/news/todd-murphy-ashes-debut-headingley-heat-third-test-australia-england-leeds-joe-root/2023-07-05,2023-07-04T21:35:43Z,sports,https://www.cricket.com.au/~/-/media/News/2023/07/5murphy.ashx?w=1600
381,"FC 100 best men's soccer strikers, 2022-23 - ESPN - ESPN India",Who were the best strikers in men's football in 2022-23? Our analysts from around the world make their case in this year's edition of the ESPN FC 100.,https://www.espn.in/football/story/_/id/37949548/fc-100-best-men-strikers-2022-23,2023-07-04T19:11:00Z,sports,https://a2.espncdn.com/combiner/i?img=%2Fphoto%2F2023%2F0703%2Ffc_100%2Dstricker_16x9.jpg
382,AIFF to hold talks with FSDL over Federation Cup; Super Cup to be scrapped - Indiatimes.com,Panaji: The All India Football Federation (AIFF) were thinking of ways to make the Super Cup more interesting when a member suggested reviving the Fed.,https://timesofindia.indiatimes.com/city/goa/aiff-to-hold-talks-with-fsdl-over-federation-cup-super-cup-to-be-scrapped/articleshow/101496169.cms,2023-07-04T19:09:00Z,sports,"https://static.toiimg.com/thumb/msid-101496180,width-1070,height-580,imgsize-68226,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
383,Thiem Leads Tsitsipas In Rain-Suspended Match At Wimbledon - ATP Tour,,https://www.atptour.com/en/news/wimbledon-2023-tuesday-rain-delay,2023-07-04T17:37:30Z,sports,
384,Pardeep Narwal & many others called up for Asian Games Kabaddi camp - Khel Now,India's 24-member kabaddi squad announced for the training camp of the 19th edition of the Asian Games.,https://khelnow.com/kabaddi/2023-07-players-announced-asian-games-kabaddi-camp,2023-07-04T13:09:38Z,sports,https://assets-webp.khelnow.com/news/uploads/2023/05/Indian-kabaddi-team-.jpg.webp
385,Ashes blow for England as star batter ruled out - ICC Cricket,"2-0 down in the series, England have been dealt a massive blow for the rest of the Ashes series with their No.3 batter ruled out for all three Tests.",https://www.icc-cricket.com/news/3569785,2023-07-04T11:44:44Z,sports,https://resources.pulse.icc-cricket.com/ICC/photo/2023/07/04/e1e7b58e-1d30-44e2-9d8c-e8a67f32d22d/GettyImages-1503454775.jpg
386,"Realme Buds Wireless 3 With Active Noise Cancellation, 40-Hour Battery Life Launched: Details - Gadgets 360",Realme Buds Wireless 3 true wireless earbuds have been launched in India alongside Realme Narzo 60 5G series. The new neckband-style Bluetooth earphones come with an IP55 rating for water resistance. They are claimed to offer up to 40 hours of battery life an…,https://www.gadgets360.com/audio/news/realme-buds-wireless-3-neckband-earphones-price-in-india-rs-1799-launch-specifications-features-4182659,2023-07-06T09:42:35Z,technology,https://i.gadgets360cdn.com/large/Realme_Buds_Wireless_3_main_1_1688636416899.jpg
387,Nothing Phone (2) Pre-Order Pass No Longer Available On Flipkart; More Passes To Be Added Soon - Jagran English,Nothing Phone 2 Pre-order Pass The passes for Phone 2 are now out of stock on Flipkart The London-based phone maker opened the pre-booking facility on June 29 Nothing revealed that more pre-booking passes will be available soon according to IANS Phone 2 is al…,https://english.jagran.com/technology/nothing-phone-2-pre-order-price-pass-no-longer-available-on-flipkart-specifications-launch-date-in-india-design-latest-updates-10086297,2023-07-06T09:29:00Z,technology,https://imgeng.jagran.com/images/2023/jul/nothing-phone-2-pre-order-pass-price1688636093034.jpg
388,From Samsung Galaxy Z Fold 5 to Galaxy Tab S9: Know the expected launches at Samsung Galaxy Unpacked 2023 - HT Tech,"With the Samsung Galaxy Unpacked 2023 event inching closer, check out everything that could be announced at the event including Samsung Galaxy Z Fold 5, Galaxy Z Flip 5, Galaxy Watch 6, and more.",https://tech.hindustantimes.com/photos/from-samsung-galaxy-z-fold-5-to-galaxy-tab-s9-know-the-expected-launches-at-samsung-galaxy-unpacked-2023-71688632804566.html,2023-07-06T08:49:13Z,technology,https://images.hindustantimes.com/tech/img/2023/07/06/1600x900/mika-baumeister-vI8_06RmSC0-unsplash_1688632944642_1688633002566.jpg
389,"Realme Narzo 60 5G, Narzo 60 Pro 5G With Up to 1TB Storage Launched in India: Price, Specifications - Gadgets 360","Realme Narzo 60 5G series was launched in India on Thursday. The lineup includes the base Realme Narzo 60 5G and the Realme Narzo 60 Pro 5G. Both phones come with MediaTek Dimensity chipsets and 5,000mAh batteries with SuperVOOC fast charging support.",https://www.gadgets360.com/mobiles/news/realme-narzo-60-pro-5g-price-in-india-rs-17999-23999-launch-sale-date-july-15-specifications-features-4182070,2023-07-06T07:18:35Z,technology,https://i.gadgets360cdn.com/large/realme_narzo_60_realme_2_1688631186364.jpg
390,Sony Introduces The HT-AX7 Portable Theater System With 360 Spatial Sound Mapping | SPARROWS NEWS - Sparrows News,"Sony has leaped forward in portable audio technology with the release of their latest innovation, the HT-AX7 Portable Theater System. Priced at an affordable",https://sparrowsnews.com/2023/07/06/sony-ht-ax7-portable-theater-system/,2023-07-06T07:14:41Z,technology,https://i0.wp.com/sparrowsnews.com/wp-content/uploads/2023/07/wp-1688627101055.jpg
391,Realme GT Neo 6 photos appear on TENAA - GSMArena.com,"The camera island design is a mix between the GT Neo 5 and Pixel 7. Realme launched the GT Neo 5 with mind-blowing 240W fast charging back in February, and...",https://www.gsmarena.com/realme_gt_neo_6_photos_appear_on_tenaa-news-59093.php,2023-07-06T07:09:02Z,technology,https://fdn.gsmarena.com/imgroot/news/23/07/realme-gt-neo-6-tenaa/-952x498w6/gsmarena_001.jpg
392,Apple may introduce new colours for iPhone 15 lineup - Daijiworld.com,"San Francisco, Jul 6 (IANS): Apple's upcoming iPhone 15 series will reportedly come with stronger titanium construction and new colour options.
The comapny is expected to introduce two new colour options for the iPhone 15 lineup -- a dark red colour for the …",https://www.daijiworld.com/news/newsDisplay?newsID=1096963,2023-07-06T06:30:55Z,technology,http://daijiworld.com/images/daijiSquareLogo.png
393,Get the latest iQOO 11S smartphone at Giztop - gizmochina,,https://www.gizmochina.com/2023/07/06/get-the-latest-iqoo-11s-smartphone-at-giztop/,2023-07-06T06:21:11Z,technology,
394,"Honor X50 With Snapdragon 6 Gen 1 SoC, 5,800mAh Battery Launched: Price, Specifications - Gadgets 360","Honor X50 was launched in China on Wednesday. The phone is powered by a Qualcomm Snapdragon 6 Gen 1 SoC and is backed by a large 5,800mAh battery. It is offered in four colour options and four storage configurations. The handset will go on sale from July 14.",https://www.gadgets360.com/mobiles/news/honor-x50-price-cny-1399-1599-1799-1999-launch-sale-date-july-14-specifcations-features-4181858,2023-07-06T06:16:13Z,technology,https://i.gadgets360cdn.com/large/honor_x50_honor_1688618787945.jpg
395,World’s first Android phone with 24GB RAM has officially arrived and it looks bonkers - The Financial Express,,https://www.financialexpress.com/life/technology-worlds-first-android-phone-with-24gb-ram-has-officially-arrived-and-it-looks-bonkers-3158403/,2023-07-06T05:48:23Z,technology,
396,Samsung's Galaxy Unpacked event in South Korea confirmed to take place on July 26 - GSMArena.com,"Samsung is hosting Galaxy Unpacked in South Korea for the first time. A month ago, Samsung announced it would host the Galaxy Unpacked event in South Korea...",https://www.gsmarena.com/samsung_galaxy_unpacked_seoul_south_korea_date-news-59092.php,2023-07-06T05:46:01Z,technology,https://fdn.gsmarena.com/imgroot/news/23/07/samsung-galaxy-unpacked-south-korea-date/-952x498w6/gsmarena_003.jpg
397,How to Transfer WhatsApp Chats Without Backup - Beebom,Learn how to you the all-new method to transfer WhatsApp chats between your iPhone or Android devices without cloud backups.,http://beebom.com/how-transfer-whatsapp-chats-without-backup/,2023-07-06T05:28:19Z,technology,https://beebom.com/wp-content/uploads/2023/07/featured-image-for-whatsapp-data-transfer-using-QR-code.jpg
398,"OnePlus launches Nord 3 5G phones, Nord Buds 2r earbuds, and more: Details - Business Standard","The OnePlus Nord 3 5G and Nord Buds 2r will be available for purchase this month, whereas the Nord 3 CE 5G and Bullets Wireless Z2 ANC will be available from August",https://www.business-standard.com/technology/gadgets/oneplus-launches-nord-3-5g-phones-nord-buds-2r-earbuds-and-more-details-123070600189_1.html,2023-07-06T04:57:22Z,technology,https://bsmedia.business-standard.com/_media/bs/img/article/2023-07/06/full/1688618807-7377.jpg
